ID,buildingAreaCategory,buildingShape,censusRegion,climateZone,HDD65,HEATPC,HVACUpgrade,insulationUpgrade,MAINCL,MAINHT,MONUSEC,numEmployeesCategory,numFloors,OCCUPYP,OPNWE,OWNTYPE,region,RENWLL,lightingUpgrade,roofConstuction,STUSED,OPEN24,wallConstruction,WHOPPR,WINTYP,WKHRSC,WWR,yrConstructionCategory,EUI
6209,3,3,9,3,905,1,2,2,1,0,4,3,1,100,2,2,4,2,2,2,2,2,1,0,1,3,3,5,16.188
6215,6,3,7,3,2151,3,2,2,2,2,4,7,1,100,2,1,3,2,1,1,2,2,1,2,1,4,1,7,131.7373519
6217,9,2,2,1,4520,3,1,2,3,2,4,9,4,84,1,1,1,2,1,6,2,2,1,0,2,4,4,6,19.23766375
6228,2,0,5,3,125,1,1,1,1,0,4,3,1,100,2,3,3,2,1,1,2,2,3,0,3,3,0,7,31.8064
6232,10,11,2,7,4100,3,1,2,2,4,4,10,995,90,1,3,1,1,1,1,1,1,1,0,3,7,4,2,56.717908
6233,2,2,7,3,716,3,2,2,2,2,4,3,1,100,2,3,3,2,2,2,2,2,1,0,2,3,1,5,53.00788732
6236,3,1,8,1,5400,3,2,2,2,3,4,3,2,100,2,8,4,2,2,1,2,2,3,2,2,4,3,8,224.773587
6237,4,0,5,2,3239,3,2,2,3,4,4,6,6,100,2,5,3,2,2,6,1,2,3,2,2,4,0,2,113.6838696
6238,4,0,5,2,4048,3,0,0,5,2,4,5,2,95,2,3,3,0,0,5,2,2,3,0,2,3,0,10,15.42645614
6242,8,1,2,2,4449,3,1,2,2,4,4,10,994,85,2,1,1,2,1,6,1,2,2,0,2,4,3,2,69.308982
6247,3,2,9,3,930,2,2,2,2,2,4,5,1,100,2,2,4,2,2,7,2,2,3,0,1,3,3,6,20.93988636
6253,2,2,8,1,5714,3,2,2,2,2,4,3,1,100,2,5,4,2,2,4,2,2,1,0,2,4,4,9,74.0455102
6258,7,1,4,1,6799,2,2,2,2,2,4,6,2,95,2,2,2,2,2,6,2,2,3,0,2,5,3,3,158.9890655
6259,3,2,1,1,5635,3,2,2,1,2,4,2,1,100,1,3,1,2,2,4,2,2,1,0,3,4,1,4,94.98066667
6270,5,2,1,1,6035,3,1,2,2,2,4,7,2,100,2,2,1,2,2,1,2,2,3,0,2,4,4,3,20.69797938
6272,8,11,5,2,3515,2,1,2,3,3,4,9,13,91,1,1,3,2,1,1,2,2,3,0,1,4,4,7,64.35053421
6276,3,2,2,1,6028,3,2,2,5,2,4,4,1,100,1,7,1,2,2,4,2,2,1,0,2,4,2,8,100.4867797
6280,2,2,5,2,2460,3,2,2,1,2,4,2,1,100,2,3,3,2,2,4,2,2,1,0,1,3,1,8,23.28245614
6281,5,6,7,3,1031,3,2,2,2,2,4,5,3,38,1,2,3,2,2,1,2,2,1,0,1,4,4,6,48.24874157
6297,5,10,1,1,5686,3,2,2,0,3,3,4,3,80,2,6,1,2,2,6,2,2,3,0,3,3,2,3,17.84813333
6305,7,2,2,1,4192,1,2,2,3,3,4,7,9,30,1,2,1,2,2,6,2,2,6,0,3,4,5,7,78.94135333
6310,6,2,5,3,80,1,1,2,1,0,4,7,5,80,1,2,3,2,2,4,2,2,3,0,2,5,5,6,15.11514607
6313,3,6,3,1,5672,3,1,2,2,1,4,4,1,100,1,3,2,2,1,1,2,2,1,0,3,4,2,3,51.8097
6323,7,2,4,2,3750,3,2,2,5,5,4,8,3,100,2,2,2,2,2,5,2,2,3,0,2,5,2,8,102.2430588
6325,10,0,2,7,3925,3,2,2,2,2,4,11,995,95,1,1,1,2,1,7,2,2,8,0,2,4,0,7,55.670848
6326,8,5,4,1,6261,3,2,2,3,3,4,8,3,100,2,2,2,2,1,1,2,2,1,1,2,4,3,5,77.59648525
6332,2,4,7,3,1876,3,2,2,2,2,4,2,1,100,1,1,3,2,2,2,2,2,1,0,1,3,3,5,17.5032
6342,8,2,2,1,4560,3,2,2,3,3,4,9,6,100,2,1,1,2,2,1,2,2,1,0,2,4,4,7,102.8285048
6343,2,2,5,2,3670,3,2,2,5,5,4,2,2,80,1,9,3,2,2,4,2,2,3,2,2,4,3,8,22.36785714
6350,5,2,2,2,4375,3,2,2,2,4,4,6,7,100,1,2,1,2,1,4,1,1,1,0,2,7,3,1,279.4236154
6351,3,2,4,2,3140,3,2,2,5,5,4,3,2,100,2,5,2,2,2,5,2,2,4,0,2,3,3,6,57.65015385
6355,2,2,9,5,4763,3,0,0,2,2,4,2,1,100,1,2,4,0,0,2,2,2,4,0,2,6,3,10,5.7209375
6363,8,0,5,2,3825,3,1,2,3,2,4,8,994,70,1,1,3,2,1,1,2,2,6,0,2,5,0,5,84.35928519
6364,2,2,5,2,2589,2,2,2,5,5,4,2,1,100,2,3,3,2,2,2,2,2,1,0,2,4,1,5,47.48916667
6367,4,2,1,1,5636,2,2,2,6,2,4,4,4,75,1,3,1,2,2,4,2,2,1,2,1,4,3,4,71.54903448
6370,4,11,9,3,925,2,2,2,2,2,4,5,2,77,2,2,4,2,2,1,2,2,1,0,1,3,3,5,23.10777778
6371,3,2,2,1,3940,2,1,1,1,1,4,3,2,100,1,3,1,1,1,4,2,2,4,2,2,5,3,4,62.94083333
6373,4,4,9,3,1196,1,1,2,5,2,4,6,3,98,1,3,4,2,1,3,2,1,4,0,1,7,1,5,26.56996
6376,3,2,2,1,5472,3,2,2,1,2,4,4,1,100,2,2,1,2,2,4,2,2,3,2,3,3,1,4,71.18023256
6378,8,2,5,2,2324,2,2,2,3,2,4,10,994,75,1,1,3,2,1,6,2,2,1,0,2,4,4,5,62.68748085
6381,2,2,7,3,1150,2,0,0,1,2,1,3,1,100,1,2,3,0,0,5,2,2,2,2,1,6,3,10,33.0882
6386,2,2,7,3,1133,3,2,2,1,2,4,2,2,100,1,3,3,2,2,2,2,2,1,1,1,3,2,6,29.18454545
6388,2,0,9,3,727,2,2,2,5,5,4,3,3,95,2,10,4,2,2,4,2,2,4,0,1,3,0,3,57.1995
6393,4,1,9,5,1479,2,1,1,2,2,4,5,1,100,2,9,4,2,1,3,2,2,1,0,3,3,3,5,69.794
6405,4,2,9,3,1204,2,2,2,2,2,4,5,5,80,2,3,4,2,2,1,2,2,3,0,1,4,4,6,62.95325926
6411,3,2,5,3,317,3,1,2,1,5,4,2,1,100,1,1,3,2,1,6,2,2,1,0,2,4,4,5,69.78133333
6412,2,2,7,3,1150,3,2,2,1,2,4,4,1,80,2,2,3,2,2,4,2,2,1,0,2,3,3,9,40.401
6416,5,0,3,1,5364,3,2,2,3,2,4,6,7,95,2,2,2,2,2,6,2,2,3,0,3,4,0,3,112.2505135
6440,6,0,8,3,1416,3,2,2,5,2,4,7,1,75,2,1,4,2,2,6,2,2,2,2,2,4,0,8,100.2639863
6441,3,0,4,1,7279,3,2,2,2,2,4,3,1,100,2,2,2,2,1,6,2,2,1,0,2,3,0,1,33.61916667
6443,6,2,4,2,4458,3,2,2,3,2,4,7,4,85,1,10,2,2,2,1,2,1,2,0,3,7,2,5,118.3639216
6446,3,0,5,2,3033,3,2,2,1,2,4,4,3,85,1,3,3,2,1,2,2,2,1,0,1,3,0,1,232.7986667
6447,3,2,7,3,1042,3,2,2,2,1,4,4,2,100,1,1,3,2,2,5,2,2,1,0,2,3,3,5,52.77754717
6449,2,2,5,2,2546,3,2,2,2,2,4,3,1,100,2,3,3,2,2,4,2,2,1,1,2,3,2,8,11.17619048
6451,3,2,7,3,1189,3,0,0,1,2,4,4,1,100,1,2,3,0,0,5,2,2,1,0,2,4,2,10,143.6274603
6456,4,2,5,3,987,2,1,1,2,2,4,5,3,95,2,2,3,1,1,4,2,2,1,0,2,3,2,2,24.47288889
6458,2,0,7,3,2928,3,2,2,2,2,4,2,1,100,2,3,3,2,2,1,2,2,1,2,1,2,0,3,38.64571429
6467,9,0,9,5,3264,2,2,2,3,4,4,10,995,76,2,2,4,2,1,6,1,2,2,0,1,4,0,6,41.96916714
6469,5,1,6,2,2849,2,2,2,3,3,4,6,4,100,2,2,3,2,2,1,2,2,3,0,1,3,4,5,178.13125
6475,4,9,6,2,3795,3,1,2,1,1,4,5,4,80,1,10,3,2,2,7,2,2,3,0,2,4,3,2,232.1417143
6478,3,2,5,2,3190,3,1,2,5,5,4,5,1,100,2,2,3,2,2,4,2,2,4,0,2,4,2,5,42.61096386
6483,5,4,1,1,7346,3,1,1,2,3,4,6,3,100,2,10,1,2,1,9,2,2,1,0,3,3,3,2,51.38013953
6484,6,9,5,2,3141,3,2,2,6,3,4,7,4,100,2,8,3,2,2,1,2,2,2,0,3,4,2,1,36.13954688
6487,3,2,3,1,6178,3,2,2,2,3,4,3,3,100,2,2,2,2,1,1,2,2,1,0,2,3,3,2,70.77752809
6492,7,2,2,1,6649,2,2,2,2,1,4,9,2,90,1,2,1,2,2,6,2,2,3,2,2,6,1,5,61.00667308
6493,6,2,3,1,7028,3,2,2,2,5,4,8,4,90,2,2,2,2,2,6,2,2,2,0,3,4,2,7,64.55318571
6494,2,2,5,2,2534,3,2,2,5,5,4,3,1,100,2,10,3,2,2,5,2,2,5,0,1,3,2,5,24.90762887
6499,6,2,7,3,560,3,2,2,2,2,4,7,2,84,1,2,3,2,2,1,2,2,1,0,1,5,4,6,47.01658108
6503,2,2,7,2,3383,3,2,2,2,2,4,2,1,100,2,10,3,2,2,5,2,2,3,0,1,3,1,5,69.524
6504,3,2,3,1,6312,3,2,2,1,1,4,5,2,85,1,2,2,2,2,4,2,2,1,0,2,3,2,6,36.236875
6514,8,2,5,3,272,3,2,2,3,2,4,9,10,90,1,2,3,2,2,6,2,2,2,0,2,4,6,9,52.50184483
6515,4,2,8,1,6835,3,2,2,2,7,4,5,1,100,2,2,4,2,2,1,2,2,1,0,2,4,5,5,56.57712676
6518,4,2,5,2,2295,2,2,2,1,1,4,2,2,25,2,2,3,2,2,6,2,2,1,0,2,3,3,7,34.75678689
6528,4,2,5,2,2042,3,2,2,2,1,4,5,2,100,1,2,3,2,2,5,2,2,4,0,2,4,1,8,81.15963636
6529,3,1,5,2,5058,3,2,2,2,3,4,5,4,50,2,1,3,2,2,6,2,2,1,0,2,4,4,4,177.5637333
6533,3,1,3,1,5538,3,2,2,2,2,4,3,2,50,1,2,2,2,2,6,2,2,8,0,2,4,2,4,108.7766154
6540,3,0,3,2,5200,3,2,2,1,2,4,2,1,100,1,3,2,2,2,1,2,2,1,0,2,3,0,9,8.3715
6542,2,3,5,3,159,1,2,2,2,6,4,4,1,100,2,2,3,2,2,7,2,2,3,0,1,3,1,4,194.4103448
6545,2,2,3,1,5310,3,2,2,1,2,4,3,1,100,1,2,2,2,2,4,2,2,4,0,2,3,2,9,116.5069231
6550,2,2,8,1,6160,3,2,2,2,2,4,2,1,100,1,2,4,2,2,6,2,1,3,2,2,7,3,6,59.2576087
6553,5,2,5,2,2775,2,2,2,2,2,4,5,3,100,1,10,3,2,2,2,2,2,1,0,1,3,2,2,52.37053521
6558,5,4,9,3,1362,3,2,2,1,2,4,7,1,95,1,3,4,2,1,1,2,2,2,1,2,3,4,9,50.7366383
6563,2,9,5,2,2854,3,2,2,2,2,4,2,1,100,2,3,3,2,2,3,2,2,1,0,1,3,2,6,179.6993007
6568,9,9,9,5,2934,3,2,2,3,4,4,10,994,98,2,8,4,2,1,4,1,2,8,0,2,4,6,9,45.41841429
6574,3,10,7,3,1842,1,0,0,1,2,4,3,1,100,1,1,3,0,0,2,2,2,1,0,2,6,3,10,116.06825
6577,3,2,5,2,2725,3,0,0,2,5,4,4,2,90,2,3,3,0,0,2,2,2,1,0,2,3,2,10,23.27268657
6581,7,2,6,2,3574,2,0,0,3,2,4,9,8,80,2,2,3,0,0,6,2,2,1,0,2,3,4,10,65.721805
6585,4,9,3,1,5319,1,0,0,0,2,1,5,2,50,1,2,2,0,0,9,2,2,1,0,2,5,4,10,12.18018182
6588,4,3,9,3,1725,2,2,2,1,2,4,6,4,80,1,2,4,2,2,1,2,2,3,0,1,5,5,4,144.43
6593,2,2,7,2,3068,3,2,2,0,2,1,2,1,50,2,5,3,2,2,5,2,2,5,0,4,3,1,7,7.08
6601,2,2,3,1,5820,3,2,2,1,2,4,3,1,100,2,2,2,2,2,4,2,2,1,0,2,3,2,9,32.3921875
6610,2,8,7,2,3053,3,2,2,2,2,4,2,1,100,2,2,3,2,2,6,2,2,1,0,2,3,4,5,93.5235
6613,6,6,5,3,121,1,2,2,2,0,4,7,1,95,1,2,3,2,2,1,2,1,3,0,1,7,4,5,41.94224138
6614,9,11,5,2,3725,2,1,2,3,5,4,8,13,97,1,1,3,2,1,6,2,1,2,0,2,7,3,7,42.4002752
6615,8,0,2,2,3416,3,1,2,3,4,4,9,995,50,1,1,1,2,2,7,1,1,1,0,3,7,0,3,88.01205263
6621,3,2,5,2,2527,3,1,2,5,2,4,4,1,50,2,2,3,2,2,5,2,2,4,1,2,2,2,5,16.6165
6626,5,2,2,1,4166,3,1,2,5,2,4,5,2,100,2,10,1,2,1,6,2,2,1,0,2,3,2,7,44.80197701
6628,5,0,3,1,5699,3,1,2,2,2,4,6,1,100,2,2,2,2,1,6,2,2,1,2,2,4,0,7,176.3086667
6639,4,2,9,3,1032,3,2,2,5,2,4,3,1,100,2,1,4,2,2,1,2,2,2,0,1,3,4,6,35.69008333
6646,7,2,7,3,1652,3,1,1,3,6,4,9,7,100,2,2,3,2,1,6,2,2,2,0,3,3,4,6,127.506363
6653,9,7,8,1,3914,3,1,2,4,4,4,8,7,90,1,9,4,2,1,1,2,1,1,0,3,7,4,4,146.261555
6658,2,2,5,2,4362,3,2,2,1,3,4,4,1,100,2,2,3,2,2,4,2,2,3,2,1,3,2,3,65.04857143
6659,5,9,5,3,233,1,2,2,2,0,4,7,2,65,2,1,3,2,2,1,2,2,3,0,1,3,5,8,86.36933333
6666,2,2,4,1,5819,3,2,2,1,1,4,2,1,100,1,3,2,2,2,4,2,1,1,0,3,7,1,7,18.646875
6678,7,2,3,1,5234,2,2,1,5,5,4,8,5,75,1,2,2,2,2,6,2,2,2,0,2,4,3,8,87.48386441
6682,2,1,5,2,3019,3,2,2,2,2,4,2,1,100,2,3,3,2,2,1,2,2,2,1,2,2,4,5,100.7606667
6703,7,2,9,5,5291,3,1,2,3,2,4,9,8,70,2,2,4,2,1,1,2,2,1,0,1,4,3,1,50.76876087
6709,4,2,6,3,1712,3,1,2,2,2,4,5,2,100,1,9,3,2,1,1,2,2,1,0,2,5,2,7,70.61376923
