%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18            X19            X20            X21            X22            X23         obj_fn 
1            NO_ID              0              0              0              0              0              0              0              0              1              0              1              1              0              0              1              1              0              0              0              0              1              0              1              1   0.3731292517 
2            NO_ID              0              0              0              0              1              1              0              1              1              0              1              0              1              1              0              1              0              0              0              0              0              1              0              0   0.3892006803 
3            NO_ID              0              0              0              1              0              0              0              1              1              1              0              1              1              1              1              1              1              1              0              1              0              1              1              1   0.4018707483 
4            NO_ID              0              0              0              1              0              0              1              1              1              1              1              0              1              0              1              0              1              1              0              0              0              0              1              1   0.4017006803 
5            NO_ID              0              0              0              1              1              0              0              1              1              1              0              1              1              0              0              0              0              1              1              0              0              0              0              1    0.368962585 
6            NO_ID              0              0              0              1              1              1              1              1              1              1              1              1              1              1              0              0              0              1              0              1              0              0              1              1   0.3897959184 
7            NO_ID              0              0              1              0              0              0              0              1              1              0              1              0              1              1              0              1              1              1              0              0              1              0              0              1   0.3605442177 
8            NO_ID              0              0              1              0              0              1              0              1              1              1              0              1              1              1              0              1              0              1              1              0              1              0              1              0   0.4140306122 
9            NO_ID              0              0              1              0              1              0              1              0              1              0              1              1              0              0              1              0              0              1              0              1              0              1              0              0   0.3195578231 
10           NO_ID              0              0              1              0              1              1              1              1              1              1              0              1              0              1              0              0              0              1              0              0              1              1              1              0   0.3318027211 
11           NO_ID              0              0              1              1              0              0              0              1              1              1              0              0              1              1              0              0              0              1              1              0              0              1              1              0   0.4505952381 
12           NO_ID              0              0              1              1              0              0              1              0              1              0              0              1              1              1              1              0              0              1              0              1              1              1              0              1   0.4017857143 
13           NO_ID              0              0              1              1              0              1              0              1              1              0              0              0              1              0              0              1              0              0              0              1              0              1              0              1   0.3234693878 
14           NO_ID              0              0              1              1              1              0              1              0              1              1              0              0              0              0              0              1              0              1              1              0              1              1              1              1    0.331462585 
15           NO_ID              0              0              1              1              1              1              0              1              1              1              0              1              1              1              1              0              0              1              1              1              0              1              1              0   0.3974489796 
16           NO_ID              0              0              1              1              1              1              0              1              1              1              1              1              0              0              0              0              1              0              0              1              0              0              0              1   0.3237244898 
17           NO_ID              0              0              1              1              1              1              1              0              1              1              1              1              0              1              1              0              0              1              1              1              1              1              0              1   0.3482993197 
18           NO_ID              0              1              0              0              1              0              1              0              1              1              0              0              0              0              1              0              0              1              1              0              1              1              0              0   0.3483843537 
19           NO_ID              0              1              0              1              0              1              1              0              1              0              0              0              1              1              0              1              1              1              1              0              1              0              1              1   0.3854591837 
20           NO_ID              0              1              0              1              1              0              1              1              1              1              1              1              1              1              0              1              1              1              0              1              0              1              1              0   0.3611394558 
21           NO_ID              0              1              0              1              1              1              0              0              1              0              0              0              0              0              1              0              0              1              1              1              0              0              0              0   0.3276360544 
22           NO_ID              0              1              0              1              1              1              0              1              1              1              1              1              1              0              0              0              1              1              1              0              1              1              1              0   0.3980442177 
