PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
803.0,14.0,178000.0,7.0,1.0,6.0,4.0,4.0,260.0,8.0,0,0,0,100.0,0,0,0,4.0,4.0,9.0,7041.0,867.0,0.0,0.0,0,0,0.0,0.0,5855826.0,0.0,1.0,3170259.5734351515,0.0
923.0,16.0,215000.0,8.0,1.0,8.0,5.0,6.0,240.0,7.0,0,0,100.0,0,0,5.0,0,3.0,3.0,0.0,5537.0,1272.0,0.0,4550810.0,20573450.0,0.0,30373.0,0.0,0,0,1.0,4255548.357472007,11954260.008343946
1015.0,17.0,60000.0,6.0,1.0,11.0,3.0,4.0,70.0,6.0,0,25.0,75.0,0,15.0,0,0,3.0,6.0,0.0,5310.0,685.0,61778.0,326163.0,4385642.0,0.0,0.0,0.0,0,0,1.0,983458.9671022034,1590981.8555708756
1054.0,14.0,53000.0,6.0,1.0,2.0,4.0,4.0,29.0,5.0,0,80.0,100.0,0,0,0,0,3.0,2.0,0.0,6069.0,1019.0,0.0,307937.0,1376399.0,0.0,0,0,0,0,1.0,259375.84860863406,1009738.2209705102
1076.0,8.0,73000.0,6.0,1.0,11.0,3.0,4.0,80.0,6.0,0,100.0,100.0,0,0,0,0,3.0,3.0,0.0,5061.0,1240.0,0.0,2919.0,7647199.0,1535621.0,0.0,0.0,0,0,1.0,1728098.043581466,1424196.3709006857
1160.0,5.0,63000.0,6.0,2.0,1.0,2.0,6.0,60.0,6.0,0,15.0,0,0,0,85.0,0,6.0,2.0,0.0,4961.0,1341.0,0.0,93897.0,1508696.0,0.0,0,0,0,0,1.0,173902.10550727675,116980.65493473153
1162.0,23.0,41000.0,5.0,1.0,2.0,4.0,6.0,58.0,6.0,0,100.0,0,0,0,0,0,2.0,1.0,1.0,3606.0,1666.0,80737.0,460478.0,3266860.0,0.0,0,0,0,0,2.0,1110924.4412259983,923538.4772636853
1165.0,17.0,51000.0,6.0,1.0,10.0,3.0,7.0,30.0,5.0,0,100.0,0,0,0,0,0,2.0,2.0,9.0,3996.0,1484.0,0.0,368618.0,724227.0,0.0,0,0,0,0,1.0,207277.21092177177,829972.5761390161
1191.0,8.0,106000.0,7.0,1.0,2.0,4.0,5.0,50.0,6.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,4533.0,1014.0,0.0,0.0,3411970.0,1038823.0,0,0,0,0,2.0,860838.7514171631,1171671.6602234712
1222.0,17.0,70000.0,6.0,1.0,7.0,3.0,7.0,100.0,7.0,0,25.0,50.0,0,25.0,0,0,3.0,6.0,9.0,2710.0,2284.0,73795.0,973963.0,1825329.0,0.0,0.0,0.0,0,0,3.0,861312.2200461439,1424844.4803835594
1255.0,13.0,120000.0,7.0,1.0,2.0,4.0,8.0,100.0,7.0,0,0,100.0,0,5.0,0,0,3.0,3.0,9.0,2161.0,2015.0,26219.0,5802473.0,4907085.0,0.0,0.0,0.0,0,0,2.0,2637535.026839727,9621863.311218139
