0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0.193568627451
0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0.193568627451
0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0.189647058824
0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.189882352941
0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.233411764706
0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0.193803921569
0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.193803921569
0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.197647058824
0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.193725490196
0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0.249254901961
0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.193725490196
0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.197725490196
0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.189647058824
0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.201333333333
0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.193647058824
0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.193490196078
0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0.245254901961
0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.185803921569
0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0.185803921569
0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0.221333333333
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.225098039216
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0.209411764706
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0.209411764706
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.213176470588
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.193490196078
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.205333333333
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0.197568627451
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0.189647058824
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0.189647058824
0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0.193568627451
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0.193411764706
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0.197647058824
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.201411764706
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0.193568627451
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0.189647058824
0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.193647058824
0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0.245019607843
0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.245254901961
0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0.217411764706
0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.189803921569
0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0.201490196078
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0.205647058824
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0.193647058824
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.213333333333
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.193568627451
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0.217254901961
0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.229019607843
0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.193725490196
0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.189803921569
0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.193803921569
0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0.193647058824
0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0.193568627451
0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0.312470588235
0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0.308470588235
0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.189568627451
0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0.189647058824
0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.189803921569
0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.209647058824
0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.193803921569
0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.189882352941
0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.189882352941
0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.181882352941
0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.205568627451
0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.217411764706
0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.189803921569
0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0.189647058824
0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0.189725490196
0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.217411764706
1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0.220862745098
1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.209411764706
1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.185490196078
1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0.233176470588
1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0.229019607843
1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0.193490196078
1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0.193490196078
1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.189803921569
1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.233333333333
1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.217490196078
1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.205411764706
