%eval_id interface             X0             X1             X2             X3             X4             X5             X6             X7             X8             X9            X10            X11            X12            X13            X14            X15            X16            X17            X18            X19            X20            X21            X22            X23            X24            X25         obj_fn 
1            NO_ID              0              0              0              0              0              0              0              0              0              0              0              0              1              1              1              0              0              1              0              0              0              1              1              0              1              1    0.414745098 
2            NO_ID              0              0              0              0              0              0              0              0              0              1              1              1              0              1              0              1              1              0              1              1              1              0              0              1              1              0   0.3674509804 
3            NO_ID              0              0              0              0              1              1              0              1              0              0              1              1              1              0              1              1              1              0              0              1              1              0              0              1              1              1   0.4028235294 
4            NO_ID              0              0              0              1              0              0              0              1              0              1              1              0              1              0              1              1              1              0              1              0              0              1              1              0              1              1   0.3518431373 
5            NO_ID              0              0              0              1              1              0              1              1              0              1              0              1              0              0              1              1              1              0              1              0              1              1              0              0              0              0   0.3794509804 
6            NO_ID              0              0              1              0              0              1              0              0              0              0              1              1              0              1              0              1              0              1              0              0              1              0              1              0              0              1   0.3949019608 
7            NO_ID              0              0              1              0              1              1              1              0              0              0              1              1              1              1              1              1              0              0              0              0              0              0              0              1              1              0   0.4186666667 
8            NO_ID              0              0              1              1              0              0              1              1              0              0              1              0              0              1              1              0              0              0              1              1              0              0              1              1              1              1   0.3557647059 
9            NO_ID              0              0              1              1              1              1              1              1              1              0              0              0              1              0              0              1              1              0              0              1              1              1              0              1              1              1   0.3676862745 
10           NO_ID              0              1              0              0              0              1              0              0              0              0              0              1              0              0              1              1              0              1              0              0              1              1              1              0              0              0   0.3872941176 
11           NO_ID              0              1              0              0              0              1              1              1              0              1              1              0              1              1              1              0              1              0              1              0              0              1              0              0              1              1   0.3992941176 
12           NO_ID              0              1              0              0              1              0              0              0              0              1              1              0              1              0              0              0              0              1              1              1              0              1              1              0              0              0    0.442745098 
13           NO_ID              0              1              0              0              1              1              0              1              1              1              1              1              0              0              1              1              0              1              1              0              0              0              0              1              1              0   0.3795294118 
14           NO_ID              0              1              0              0              1              1              1              0              0              1              1              1              1              0              1              1              1              0              0              1              1              1              0              0              0              1   0.4229019608 
15           NO_ID              0              1              0              1              0              0              0              0              0              0              1              1              1              1              1              1              1              1              0              0              1              1              1              1              1              1   0.4071372549 
16           NO_ID              0              1              0              1              1              0              0              1              1              0              0              0              1              0              1              1              0              0              0              1              0              1              1              0              1              1   0.3990588235 
17           NO_ID              0              1              1              0              1              1              0              1              1              1              0              0              1              0              0              1              1              0              1              0              1              1              0              1              1              0   0.3995294118 
18           NO_ID              0              1              1              1              0              0              0              0              0              0              0              0              0              1              0              1              1              1              1              1              0              0              1              1              1              0   0.3596862745 
19           NO_ID              0              1              1              1              0              1              1              0              0              1              0              1              1              0              0              1              0              0              1              1              1              1              0              0              1              1   0.4071372549 
20           NO_ID              0              1              1              1              0              1              1              0              0              1              1              1              0              1              1              1              1              0              1              0              0              0              1              0              1              0   0.4266666667 
21           NO_ID              0              1              1              1              1              1              1              1              0              0              1              1              0              0              0              0              1              1              1              0              1              1              1              0              0              0   0.3875294118 
22           NO_ID              1              0              0              0              0              0              0              0              0              1              1              0              1              0              0              1              0              0              0              1              0              0              1              1              0              1   0.3950588235 
23           NO_ID              1              0              0              0              0              0              0              1              1              0              1              0              1              1              0              0              0              1              1              0              1              1              1              0              0              0   0.3914509804 
24           NO_ID              1              0              0              0              1              1              0              0              0              1              0              1              0              0              1              0              1              1              1              0              0              1              1              1              1              0   0.3832156863 
25           NO_ID              1              0              0              0              1              1              1              0              0              0              0              1              1              1              1              0              0              1              1              0              0              0              1              0              1              0   0.3912156863 
26           NO_ID              1              0              0              1              0              0              0              1              1              1              0              0              1              1              1              0              1              1              1              0              1              1              0              1              0              0   0.3124705882 
27           NO_ID              1              0              0              1              0              1              0              1              1              0              0              1              0              1              1              0              1              1              1              0              0              0              1              0              1              1   0.3359215686 
28           NO_ID              1              0              0              1              0              1              1              0              1              0              0              1              1              1              1              0              1              1              1              1              1              0              1              0              1              1   0.3320784314 
29           NO_ID              1              0              0              1              1              1              0              0              1              0              0              0              1              0              0              1              0              1              1              1              0              0              0              0              0              0          0.316 
30           NO_ID              1              0              0              1              1              1              0              0              1              1              1              0              1              0              0              1              1              1              1              0              0              1              1              1              0              0   0.3236078431 
31           NO_ID              1              0              0              1              1              1              1              0              0              0              1              0              0              1              1              0              1              0              1              1              0              1              0              1              0              0   0.3517647059 
32           NO_ID              1              0              1              0              1              1              0              0              0              1              0              1              1              1              1              0              1              0              1              1              1              0              0              0              1              0   0.3954509804 
33           NO_ID              1              0              1              1              0              0              0              0              1              0              1              1              0              0              1              0              1              1              0              1              1              1              1              0              0              1   0.3634509804 
34           NO_ID              1              1              0              0              0              1              1              0              1              0              1              1              1              0              1              0              0              1              1              0              0              0              0              1              1              0   0.3559215686 
35           NO_ID              1              1              0              0              1              1              1              0              0              0              0              1              1              0              0              0              1              1              1              0              1              0              1              1              0              1   0.3955294118 
36           NO_ID              1              1              0              0              1              1              1              1              0              0              1              1              1              0              1              1              1              0              0              0              1              1              0              0              0              0   0.3835294118 
37           NO_ID              1              1              0              1              0              1              0              1              0              1              1              1              1              0              1              0              1              0              1              0              1              0              1              0              0              1   0.3678431373 
38           NO_ID              1              1              0              1              0              1              0              1              1              0              0              0              1              0              0              1              0              1              0              1              1              1              0              0              1              1   0.3677647059 
39           NO_ID              1              1              0              1              0              1              0              1              1              1              0              1              1              0              0              1              0              1              1              0              0              1              1              1              1              1   0.3438431373 
40           NO_ID              1              1              0              1              1              0              0              0              0              0              1              1              0              0              0              0              0              1              0              1              1              0              0              0              0              0   0.4069019608 
41           NO_ID              1              1              0              1              1              0              0              1              0              0              1              0              0              0              0              0              1              0              1              1              1              0              1              1              1              1    0.419372549 
42           NO_ID              1              1              0              1              1              1              0              1              1              1              1              0              1              0              1              0              0              0              0              0              1              0              0              1              1              1   0.3796078431 
43           NO_ID              1              1              0              1              1              1              1              1              0              1              0              1              1              0              1              0              1              1              0              1              0              1              0              0              0              1   0.3597647059 
44           NO_ID              1              1              1              0              0              1              1              1              1              1              0              0              0              1              0              0              0              1              0              0              0              1              0              1              0              1   0.3596078431 
45           NO_ID              1              1              1              0              1              0              1              1              0              0              0              1              0              0              1              1              0              0              0              1              1              1              0              1              1              1   0.3711372549 
46           NO_ID              1              1              1              0              1              1              1              0              1              1              1              0              1              1              1              0              0              1              0              1              0              0              0              0              0              0   0.3912941176 
47           NO_ID              1              1              1              0              1              1              1              1              0              1              1              1              0              1              0              0              0              0              0              1              0              1              1              1              0              0   0.3715294118 
48           NO_ID              1              1              1              1              0              0              0              0              1              0              1              0              1              1              0              1              0              1              0              1              1              1              0              0              0              0   0.3871372549 
49           NO_ID              1              1              1              1              1              1              0              1              1              1              1              0              1              1              0              0              0              1              1              1              0              0              1              1              0              1   0.3398431373 
50           NO_ID              1              1              1              1              1              1              1              1              0              0              0              1              0              0              1              1              0              1              1              1              0              1              1              1              0              0    0.359372549 
51           NO_ID              0              0              0              0              0              1              0              1              0              1              1              0              1              0              1              1              1              0              0              1              0              1              1              0              1              1   0.3911372549 
52           NO_ID              0              0              0              0              1              1              0              1              0              0              1              1              1              0              1              0              1              0              0              1              1              0              0              1              1              1   0.3672156863 
53           NO_ID              0              0              0              0              1              1              0              1              0              1              1              1              0              0              1              0              1              1              1              0              0              1              0              1              1              0   0.3636078431 
54           NO_ID              0              0              0              0              1              1              1              0              0              0              1              1              1              1              1              1              0              0              0              0              0              0              0              1              1              0   0.3990588235 
55           NO_ID              0              0              0              0              1              1              1              0              1              0              0              1              1              0              1              1              0              0              0              1              1              1              0              0              1              0   0.4151372549 
56           NO_ID              0              0              0              1              0              0              0              1              0              0              0              0              1              0              1              1              1              0              0              1              0              1              0              0              1              1   0.3517647059 
57           NO_ID              0              0              0              1              1              0              0              1              1              0              0              1              1              0              1              1              0              0              0              1              1              1              1              0              0              0   0.4029803922 
58           NO_ID              0              0              0              1              1              0              0              1              1              1              0              0              1              0              1              1              0              0              0              0              1              1              1              0              0              0   0.3990588235 
59           NO_ID              0              0              0              1              1              1              1              1              1              0              1              0              1              0              1              1              1              0              1              0              0              1              1              1              1              1    0.367372549 
60           NO_ID              0              0              1              0              1              1              1              1              1              0              0              0              1              0              0              1              1              0              0              1              1              1              0              1              1              1   0.3836078431 
61           NO_ID              0              0              1              1              0              0              1              1              0              0              1              0              0              1              1              0              0              0              0              1              0              0              1              1              1              1          0.336 
62           NO_ID              0              0              1              1              1              1              1              1              1              0              0              0              1              0              1              1              1              0              0              1              1              1              0              1              1              1   0.3756862745 
63           NO_ID              0              1              0              0              1              0              0              0              0              1              1              0              1              0              0              0              0              1              1              1              0              1              1              1              0              0   0.4349019608 
64           NO_ID              0              1              0              0              1              0              0              1              1              1              1              1              0              0              1              1              0              1              1              0              0              0              0              1              1              0   0.3834509804 
65           NO_ID              0              1              0              0              1              1              1              1              1              1              1              0              1              1              1              0              1              0              1              0              1              1              0              0              1              0   0.4035294118 
66           NO_ID              0              1              0              1              1              0              0              1              1              0              0              0              1              0              1              1              1              0              0              1              0              1              1              0              1              1   0.4069803922 
67           NO_ID              0              1              0              1              1              1              0              1              0              1              1              0              1              0              1              1              1              0              1              0              1              1              0              0              0              1    0.422745098 
68           NO_ID              0              1              0              1              1              1              1              0              0              0              0              0              0              0              0              1              0              0              0              1              1              1              0              1              1              1   0.4231372549 
69           NO_ID              0              1              0              1              1              1              1              1              0              1              1              1              1              0              1              1              1              0              0              1              1              1              0              0              0              1   0.3990588235 
70           NO_ID              0              1              1              0              0              1              1              1              0              1              1              0              1              1              0              1              1              0              1              0              1              1              0              1              1              1   0.3874509804 
71           NO_ID              0              1              1              0              1              1              1              1              1              0              1              0              0              1              0              1              0              0              0              1              1              1              0              1              1              0          0.352 
72           NO_ID              0              1              1              1              0              1              1              0              0              1              1              1              0              1              1              1              1              0              1              0              0              0              1              1              1              0   0.4344313725 
73           NO_ID              0              1              1              1              1              1              0              0              0              1              1              0              0              0              0              0              0              0              1              1              1              0              0              0              1              1   0.4545882353 
74           NO_ID              0              1              1              1              1              1              1              1              0              0              1              1              0              0              0              1              1              1              1              0              1              1              1              0              0              0   0.3716078431 
75           NO_ID              0              1              1              1              1              1              1              1              0              0              1              1              1              0              0              0              1              1              1              0              1              1              1              0              0              0          0.392 
76           NO_ID              1              0              0              0              0              0              0              0              0              1              1              0              1              0              0              1              1              0              0              1              0              0              1              1              0              1   0.4069803922 
77           NO_ID              1              0              0              0              0              0              0              0              1              1              1              0              1              0              1              1              0              0              1              1              0              0              0              1              0              0    0.351372549 
78           NO_ID              1              0              0              1              0              0              0              0              1              1              0              1              1              1              0              1              1              1              1              0              1              0              0              1              0              0   0.3358431373 
79           NO_ID              1              0              0              1              0              0              0              0              1              1              1              0              1              1              0              1              0              1              1              0              1              0              1              1              0              1   0.3554509804 
80           NO_ID              1              0              0              1              0              0              0              1              0              1              0              0              1              0              1              0              1              1              1              0              1              1              0              1              0              0   0.3163137255 
81           NO_ID              1              0              0              1              0              0              0              1              0              1              1              0              0              1              0              1              1              0              1              0              1              0              0              1              0              0   0.2963921569 
82           NO_ID              1              0              0              1              0              0              0              1              0              1              1              0              1              1              1              0              1              0              1              0              1              0              0              0              0              0          0.336 
83           NO_ID              1              0              0              1              0              0              0              1              1              1              0              1              1              1              1              0              1              1              1              0              1              1              0              1              0              0   0.3402352941 
84           NO_ID              1              0              0              1              0              1              0              0              1              1              0              0              1              1              1              0              1              1              0              0              0              1              1              0              1              1          0.324 
85           NO_ID              1              0              0              1              1              0              0              0              0              0              1              0              1              1              1              0              0              1              1              1              0              1              1              1              0              0   0.3396862745 
86           NO_ID              1              0              0              1              1              1              0              0              1              0              1              0              1              1              1              0              1              1              1              0              0              1              1              1              1              1   0.3317647059 
87           NO_ID              1              0              1              0              1              1              0              0              0              0              0              1              1              1              1              0              0              0              1              0              1              0              1              0              1              0   0.3954509804 
88           NO_ID              1              0              1              0              1              1              0              1              0              1              0              1              1              1              1              0              1              0              1              1              1              0              0              0              1              0   0.3875294118 
89           NO_ID              1              0              1              0              1              1              1              0              0              1              0              1              1              1              1              0              0              1              1              1              1              0              1              0              1              0   0.3955294118 
90           NO_ID              1              0              1              1              1              1              1              1              1              0              0              0              1              0              0              1              1              0              0              1              1              1              0              1              1              1   0.3361568627 
91           NO_ID              1              0              1              1              1              1              1              1              1              0              0              1              1              0              0              0              0              0              0              1              1              1              0              1              0              1   0.3556862745 
92           NO_ID              1              1              0              0              0              1              1              0              1              0              1              0              0              0              0              0              0              1              0              0              0              1              0              1              0              1   0.3956078431 
93           NO_ID              1              1              0              0              0              1              1              0              1              0              1              1              1              0              1              0              0              1              1              0              0              0              0              1              0              0   0.3795294118 
94           NO_ID              1              1              0              0              0              1              1              0              1              1              1              1              0              1              1              0              0              1              0              0              0              0              0              1              1              0   0.3636078431 
95           NO_ID              1              1              0              0              1              1              0              1              0              1              0              1              0              0              1              0              1              1              1              0              0              1              1              1              1              0    0.383372549 
96           NO_ID              1              1              0              0              1              1              0              1              1              1              1              0              1              0              1              0              0              0              0              0              1              0              0              1              1              1   0.4034509804 
97           NO_ID              1              1              0              0              1              1              1              0              0              0              0              1              1              0              0              0              1              1              0              0              1              0              1              1              0              1   0.4071372549 
98           NO_ID              1              1              0              0              1              1              1              1              0              0              1              1              1              0              0              1              1              0              0              0              1              1              0              0              0              0   0.3442352941 
99           NO_ID              1              1              0              0              1              1              1              1              0              1              1              1              1              0              1              0              1              0              0              1              1              1              0              0              0              1   0.4226666667 
100          NO_ID              1              1              0              0              1              1              1              1              1              0              0              0              1              1              1              0              0              0              0              1              0              1              0              0              1              1   0.3832941176 
101          NO_ID              1              1              0              1              0              0              0              1              1              0              0              0              1              1              1              0              0              0              0              0              0              1              0              1              0              1   0.3554509804 
102          NO_ID              1              1              0              1              1              0              0              0              0              1              1              0              1              1              1              0              1              1              1              1              0              1              1              0              0              0   0.3834509804 
103          NO_ID              1              1              0              1              1              0              0              1              1              0              0              0              1              0              1              1              0              0              0              1              0              1              1              0              1              1   0.3594509804 
104          NO_ID              1              1              0              1              1              1              0              1              0              1              1              0              1              0              1              0              0              0              0              0              1              0              0              1              1              1   0.4110588235 
105          NO_ID              1              1              0              1              1              1              1              0              0              0              1              0              0              0              0              0              1              0              1              1              1              1              1              1              1              1   0.3994509804 
106          NO_ID              1              1              1              0              0              0              0              0              0              0              0              1              0              0              1              1              0              1              0              1              1              1              0              1              1              0   0.4386666667 
